dni,category,amount,timestamp
79679388M,children,-726.93,2023-10-15T18:42:35
79679388M,food,-60.66,2023-10-17T09:27:57
79679388M,cash,-100.0,2023-10-17T14:27:11
79679388M,food,-112.23,2023-10-19T22:01:53
79679388M,healthcare,-98.01,2023-10-20T12:36:03
79679388M,repairs,-104.99,2023-10-21T20:15:28
79679388M,food,-72.83,2023-10-22T09:40:09
79679388M,leisure,-54.93,2023-10-22T11:11:09
79679388M,education,-48.7,2023-10-23T15:44:40
79679388M,food,-110.81,2023-10-24T04:47:52
79679388M,cash,-100.0,2023-10-24T05:07:17
79679388M,food,-113.6,2023-10-25T12:56:58
79679388M,transport,-80.56,2023-10-25T10:49:53
79679388M,cash,-100.0,2023-10-25T17:48:05
79679388M,leisure,-35.87,2023-10-26T03:08:40
79679388M,education,-75.03,2023-10-29T12:34:47
79679388M,food,-106.64,2023-10-30T11:34:53
79679388M,food,-70.68,2023-10-31T08:02:57
79679388M,transport,-46.86,2023-10-31T12:38:33
79679388M,salary,1400.2,2023-11-01T08:51:07
79679388M,extra_income,211.68,2023-11-01T08:51:07
79679388M,leisure,-76.46,2023-11-03T18:33:55
79679388M,mortgage,-1001.38,2023-11-04T19:41:21
79679388M,food,-100.0,2023-11-04T03:45:47
79679388M,gas,-104.95,2023-11-05T09:57:01
79679388M,water,-23.01,2023-11-06T09:54:54
79679388M,phone,-30.62,2023-11-06T08:40:49
79679388M,leisure,-51.68,2023-11-06T12:26:33
79679388M,internet,-42.0,2023-11-07T08:05:15
79679388M,leisure,-55.79,2023-11-07T17:43:19
79679388M,electricity,-68.44,2023-11-08T14:07:55
79679388M,transport,-44.02,2023-11-09T18:49:44
79679388M,leisure,-37.11,2023-11-09T04:53:10
79679388M,food,-90.46,2023-11-11T16:07:36
79679388M,gifts,-396.46,2023-11-11T21:00:28
79679388M,travel,-1617.71,2023-11-12T12:45:48
79679388M,leisure,-24.12,2023-11-15T08:37:09
79679388M,clothing,-71.85,2023-11-17T18:29:26
79679388M,healthcare,-189.99,2023-11-17T17:33:34
79679388M,clothing,-97.58,2023-11-19T11:34:46
79679388M,food,-99.55,2023-11-20T15:17:40
79679388M,cash,-100.0,2023-11-20T15:12:14
79679388M,appliances,-85.14,2023-11-21T12:06:53
79679388M,leisure,-24.42,2023-11-22T16:24:58
79679388M,food,-123.43,2023-11-26T09:55:16
79679388M,gifts,-64.01,2023-11-26T13:06:34
79679388M,gifts,-639.18,2023-11-30T14:08:51
79679388M,salary,1400.2,2023-12-01T12:42:37
79679388M,salary_bonus,1025.86,2023-12-01T12:42:37
79679388M,children,-384.98,2023-12-02T08:24:19
79679388M,clothing,-114.74,2023-12-03T14:24:33
79679388M,mortgage,-1001.38,2023-12-04T11:14:01
79679388M,water,-33.63,2023-12-05T18:49:05
79679388M,gas,-71.35,2023-12-05T19:14:32
79679388M,phone,-44.44,2023-12-05T08:24:07
79679388M,transport,-46.03,2023-12-05T17:31:40
79679388M,internet,-42.0,2023-12-06T14:11:26
79679388M,clothing,-145.08,2023-12-07T16:56:57
79679388M,electricity,-28.72,2023-12-08T11:18:51
79679388M,cash,-100.0,2023-12-08T10:45:29
79679388M,clothing,-103.78,2023-12-09T09:11:10
79679388M,food,-107.0,2023-12-13T11:10:12
79679388M,repairs,-274.12,2023-12-13T09:40:03
79679388M,clothing,-135.09,2023-12-16T10:27:57
79679388M,education,-46.62,2023-12-16T17:31:40
79679388M,leisure,-64.15,2023-12-17T01:07:22
79679388M,clothing,-157.28,2023-12-17T17:12:46
79679388M,cash,-100.0,2023-12-17T10:05:35
79679388M,food,-120.78,2023-12-22T12:15:53
79679388M,transport,-81.99,2023-12-22T08:28:20
79679388M,appliances,-104.06,2023-12-22T17:15:34
79679388M,appliances,-187.35,2023-12-24T08:52:04
79679388M,food,-107.69,2023-12-27T17:40:51
79679388M,food,-106.09,2023-12-29T17:48:16
79679388M,leisure,-79.9,2023-12-29T10:31:49
79679388M,clothing,-86.14,2023-12-29T16:00:11
79679388M,cash,-100.0,2023-12-30T16:05:55
79679388M,transport,-40.82,2023-12-31T13:10:48
79679388M,cash,-100.0,2023-12-31T14:49:27
79679388M,salary,1443.8,2024-01-01T15:11:36
79679388M,food,-85.34,2024-01-01T15:40:31
79679388M,gifts,-201.81,2024-01-02T17:59:52
79679388M,food,-78.29,2024-01-03T15:02:27
79679388M,healthcare,-140.48,2024-01-03T16:55:31
79679388M,mortgage,-1001.38,2024-01-04T09:54:20
79679388M,water,-44.48,2024-01-06T15:59:07
79679388M,internet,-42.0,2024-01-06T11:11:59
79679388M,transport,-51.24,2024-01-06T19:22:00
79679388M,cash,-100.0,2024-01-06T18:25:00
79679388M,repairs,-161.67,2024-01-06T19:51:44
79679388M,gifts,-723.29,2024-01-06T13:18:53
79679388M,electricity,-83.36,2024-01-07T11:06:55
79679388M,phone,-33.72,2024-01-07T01:19:20
79679388M,gas,-38.27,2024-01-08T11:42:40
79679388M,leisure,-73.73,2024-01-08T01:39:09
79679388M,transport,-60.31,2024-01-12T14:57:53
79679388M,repairs,-181.03,2024-01-12T14:42:36
79679388M,cash,-100.0,2024-01-14T23:37:35
79679388M,education,-74.32,2024-01-15T00:53:29
79679388M,food,-89.35,2024-01-16T01:05:37
79679388M,leisure,-39.76,2024-01-16T11:58:44
79679388M,cash,-100.0,2024-01-16T22:35:38
79679388M,clothing,-52.92,2024-01-18T08:32:52
79679388M,leisure,-21.36,2024-01-19T17:33:22
79679388M,food,-75.62,2024-01-20T06:45:29
79679388M,gifts,-849.02,2024-01-20T14:21:38
79679388M,leisure,-28.31,2024-01-21T19:58:43
79679388M,leisure,-75.96,2024-01-23T00:56:33
79679388M,education,-60.8,2024-01-23T21:57:10
79679388M,leisure,-22.5,2024-01-25T14:33:42
79679388M,appliances,-127.55,2024-01-25T18:07:40
79679388M,education,-68.02,2024-01-26T19:42:18
79679388M,cash,-100.0,2024-01-26T17:01:49
79679388M,appliances,-347.87,2024-01-26T05:27:03
79679388M,transport,-48.91,2024-01-29T20:28:24
79679388M,repairs,-174.48,2024-01-29T20:50:17
79679388M,food,-78.25,2024-01-30T09:10:15
79679388M,gifts,-282.93,2024-01-30T13:39:27
79679388M,salary,1443.8,2024-02-01T12:40:23
79679388M,healthcare,-124.35,2024-02-01T15:42:06
79679388M,children,-320.94,2024-02-01T08:14:55
79679388M,leisure,-65.28,2024-02-03T20:45:53
79679388M,mortgage,-1001.38,2024-02-04T15:14:32
79679388M,food,-96.48,2024-02-04T18:58:10
79679388M,cash,-100.0,2024-02-05T19:03:35
79679388M,phone,-38.68,2024-02-06T11:20:42
79679388M,transport,-49.12,2024-02-06T23:52:01
79679388M,gifts,-591.48,2024-02-06T11:33:09
79679388M,electricity,-41.79,2024-02-07T06:13:08
79679388M,education,-59.91,2024-02-07T20:47:53
79679388M,water,-24.62,2024-02-08T14:34:57
79679388M,gas,-49.56,2024-02-08T12:41:03
79679388M,internet,-42.0,2024-02-08T07:15:08
79679388M,appliances,-225.03,2024-02-11T19:32:33
79679388M,gifts,-681.55,2024-02-11T23:27:46
79679388M,food,-95.31,2024-02-13T12:29:04
79679388M,transport,-89.53,2024-02-14T19:40:09
79679388M,clothing,-92.83,2024-02-14T10:57:37
79679388M,food,-73.32,2024-02-15T09:06:04
79679388M,education,-48.44,2024-02-15T14:52:27
79679388M,travel,-497.06,2024-02-16T10:48:47
79679388M,car,-292.1,2024-02-17T13:19:17
79679388M,cash,-100.0,2024-02-19T19:55:50
79679388M,healthcare,-107.55,2024-02-20T00:16:09
79679388M,children,-150.28,2024-02-20T19:17:08
79679388M,transport,-76.84,2024-02-23T21:51:35
79679388M,food,-115.99,2024-02-24T11:18:57
79679388M,gifts,-348.59,2024-02-24T14:28:42
79679388M,salary,1443.8,2024-03-01T11:54:19
79679388M,extra_income,211.68,2024-03-01T11:54:19
79679388M,food,-107.89,2024-03-01T08:28:02
79679388M,gifts,-806.3,2024-03-03T10:35:06
79679388M,mortgage,-1001.38,2024-03-04T08:08:53
79679388M,food,-94.73,2024-03-04T02:47:01
79679388M,healthcare,-88.1,2024-03-04T12:41:09
79679388M,gas,-56.28,2024-03-05T14:21:49
79679388M,internet,-42.0,2024-03-05T20:40:07
79679388M,transport,-41.28,2024-03-06T10:32:29
79679388M,phone,-34.74,2024-03-08T12:48:49
79679388M,water,-30.24,2024-03-08T16:34:19
79679388M,electricity,-29.99,2024-03-08T20:46:12
79679388M,education,-76.87,2024-03-08T12:08:13
79679388M,cash,-100.0,2024-03-08T09:10:46
79679388M,clothing,-118.07,2024-03-09T14:56:34
79679388M,food,-102.48,2024-03-10T23:04:33
79679388M,transport,-61.46,2024-03-11T14:42:58
79679388M,leisure,-38.98,2024-03-11T23:00:43
79679388M,leisure,-63.67,2024-03-14T14:30:17
79679388M,cash,-100.0,2024-03-14T04:37:18
79679388M,food,-118.6,2024-03-15T16:53:23
79679388M,clothing,-80.84,2024-03-15T10:18:12
79679388M,healthcare,-45.32,2024-03-16T13:04:01
79679388M,food,-123.58,2024-03-20T18:16:14
79679388M,children,-151.11,2024-03-21T18:39:15
79679388M,repairs,-208.24,2024-03-25T21:10:09
79679388M,gifts,-844.15,2024-03-25T21:34:38
79679388M,cash,-100.0,2024-03-26T11:20:49
79679388M,food,-101.75,2024-03-28T08:26:33
79679388M,food,-94.85,2024-03-29T13:42:01
79679388M,cash,-100.0,2024-03-31T16:11:45
79679388M,salary,1443.8,2024-04-01T22:32:57
79679388M,food,-82.33,2024-04-01T16:51:09
79679388M,appliances,-131.56,2024-04-01T13:54:04
79679388M,food,-64.22,2024-04-02T08:37:27
79679388M,mortgage,-1001.38,2024-04-04T17:37:09
79679388M,clothing,-134.48,2024-04-04T13:49:58
79679388M,water,-40.91,2024-04-05T19:17:39
79679388M,phone,-35.66,2024-04-05T13:32:52
79679388M,cash,-100.0,2024-04-05T19:00:20
79679388M,repairs,-107.12,2024-04-05T16:20:01
79679388M,clothing,-62.34,2024-04-07T08:59:16
79679388M,internet,-42.0,2024-04-08T20:42:19
79679388M,electricity,-27.68,2024-04-08T10:08:49
79679388M,gas,-112.12,2024-04-08T22:35:30
79679388M,leisure,-33.59,2024-04-08T15:21:17
79679388M,healthcare,-165.94,2024-04-08T14:00:42
79679388M,cash,-100.0,2024-04-08T13:15:42
79679388M,clothing,-89.25,2024-04-09T18:05:01
79679388M,food,-83.3,2024-04-10T14:59:05
79679388M,transport,-79.66,2024-04-14T23:01:08
79679388M,food,-111.75,2024-04-15T18:42:52
79679388M,leisure,-57.1,2024-04-17T16:49:36
79679388M,food,-111.57,2024-04-18T18:29:00
79679388M,transport,-79.46,2024-04-18T08:01:22
79679388M,clothing,-76.39,2024-04-18T08:07:26
79679388M,food,-91.38,2024-04-19T18:05:00
79679388M,transport,-69.93,2024-04-19T13:06:50
79679388M,food,-69.99,2024-04-23T19:25:49
79679388M,leisure,-45.54,2024-04-23T17:51:26
79679388M,clothing,-97.3,2024-04-24T19:19:18
79679388M,food,-70.63,2024-04-25T21:11:58
79679388M,clothing,-133.13,2024-04-25T23:13:35
79679388M,leisure,-74.36,2024-04-28T13:38:42
79679388M,transport,-41.33,2024-04-29T02:34:33
79679388M,travel,-453.14,2024-04-29T20:13:41
79679388M,food,-80.7,2024-04-30T11:14:32
79679388M,repairs,-219.23,2024-04-30T16:35:13
79679388M,salary,1443.8,2024-05-01T13:27:35
79679388M,food,-121.25,2024-05-02T15:19:29
79679388M,healthcare,-133.27,2024-05-02T17:35:44
79679388M,transport,-52.27,2024-05-03T14:11:59
79679388M,mortgage,-1001.38,2024-05-04T18:49:53
79679388M,leisure,-24.7,2024-05-04T08:56:58
79679388M,internet,-42.0,2024-05-05T00:04:43
79679388M,food,-117.95,2024-05-05T09:15:59
79679388M,cash,-100.0,2024-05-05T16:37:21
79679388M,water,-37.26,2024-05-06T17:51:27
79679388M,electricity,-62.1,2024-05-07T20:10:51
79679388M,gas,-50.18,2024-05-07T08:35:08
79679388M,phone,-31.08,2024-05-07T17:35:56
79679388M,travel,-1034.81,2024-05-07T12:13:43
79679388M,food,-104.75,2024-05-08T09:26:15
79679388M,food,-75.17,2024-05-11T09:03:09
79679388M,repairs,-311.85,2024-05-12T07:52:58
79679388M,education,-65.67,2024-05-14T16:15:54
79679388M,food,-99.38,2024-05-16T11:20:29
79679388M,transport,-80.63,2024-05-16T10:29:44
79679388M,transport,-82.24,2024-05-17T14:34:38
79679388M,education,-61.47,2024-05-18T10:37:40
79679388M,transport,-51.01,2024-05-20T15:37:29
79679388M,cash,-100.0,2024-05-20T20:08:25
79679388M,clothing,-138.45,2024-05-21T23:28:30
79679388M,children,-524.45,2024-05-23T17:41:24
79679388M,education,-61.88,2024-05-27T11:24:26
79679388M,cash,-100.0,2024-05-27T23:40:25
79679388M,gifts,-765.28,2024-05-30T03:31:21
79679388M,salary,1443.8,2024-06-01T18:25:14
79679388M,extra_income,211.68,2024-06-01T18:25:14
79679388M,salary_bonus,1122.67,2024-06-01T18:25:14
79679388M,cash,-100.0,2024-06-02T14:35:31
79679388M,children,-338.62,2024-06-02T17:06:58
79679388M,food,-87.31,2024-06-03T10:21:06
79679388M,mortgage,-1001.38,2024-06-04T19:19:40
79679388M,gas,-103.37,2024-06-05T12:12:05
79679388M,healthcare,-105.31,2024-06-05T09:43:02
79679388M,internet,-42.0,2024-06-06T17:14:18
79679388M,water,-44.14,2024-06-07T17:03:51
79679388M,food,-115.48,2024-06-07T22:39:52
79679388M,cash,-100.0,2024-06-07T20:11:32
79679388M,electricity,-43.76,2024-06-08T15:55:10
79679388M,phone,-44.85,2024-06-08T18:18:22
79679388M,food,-96.97,2024-06-09T10:18:02
79679388M,transport,-82.51,2024-06-09T12:53:04
79679388M,leisure,-18.32,2024-06-11T08:50:27
79679388M,cash,-100.0,2024-06-11T11:57:31
79679388M,transport,-71.32,2024-06-13T19:23:16
79679388M,repairs,-85.7,2024-06-14T19:12:41
79679388M,cash,-100.0,2024-06-18T09:53:17
79679388M,cash,-100.0,2024-06-19T13:53:02
79679388M,car,-238.12,2024-06-19T19:28:38
79679388M,food,-76.56,2024-06-22T15:52:14
79679388M,food,-95.41,2024-06-24T14:34:05
79679388M,appliances,-321.58,2024-06-25T09:32:36
79679388M,repairs,-283.39,2024-06-26T12:37:26
79679388M,salary,1443.8,2024-07-01T08:55:58
79679388M,food,-110.39,2024-07-01T15:44:17
79679388M,leisure,-36.27,2024-07-01T12:45:08
79679388M,cash,-100.0,2024-07-01T10:41:00
79679388M,car,-122.09,2024-07-02T15:39:46
79679388M,gifts,-152.69,2024-07-03T20:56:19
79679388M,mortgage,-1001.38,2024-07-04T09:42:36
79679388M,leisure,-34.88,2024-07-04T10:50:43
79679388M,internet,-42.0,2024-07-05T19:42:47
79679388M,transport,-64.23,2024-07-05T19:55:04
79679388M,food,-96.62,2024-07-06T05:33:16
79679388M,water,-23.6,2024-07-07T18:50:15
79679388M,repairs,-113.92,2024-07-07T02:06:04
79679388M,electricity,-31.96,2024-07-08T16:40:47
79679388M,gas,-102.11,2024-07-08T08:17:32
79679388M,phone,-35.64,2024-07-08T09:31:09
79679388M,cash,-100.0,2024-07-09T10:17:35
79679388M,children,-585.78,2024-07-09T11:24:12
79679388M,transport,-40.28,2024-07-10T11:51:33
79679388M,healthcare,-145.02,2024-07-10T12:56:56
79679388M,cash,-100.0,2024-07-10T10:01:53
79679388M,transport,-68.92,2024-07-13T09:24:02
79679388M,cash,-100.0,2024-07-14T19:16:12
79679388M,food,-97.56,2024-07-15T17:23:10
79679388M,food,-76.79,2024-07-17T12:29:11
79679388M,food,-99.42,2024-07-18T19:14:33
79679388M,travel,-1091.92,2024-07-19T01:09:17
79679388M,food,-66.68,2024-07-21T18:56:33
79679388M,repairs,-298.04,2024-07-21T08:12:57
79679388M,education,-51.9,2024-07-25T10:21:06
79679388M,cash,-100.0,2024-07-25T14:55:02
79679388M,transport,-64.9,2024-07-29T15:04:03
79679388M,children,-214.71,2024-07-30T10:28:50
79679388M,transport,-49.81,2024-07-31T10:25:51
79679388M,salary,1443.8,2024-08-01T16:41:42
79679388M,gifts,-593.49,2024-08-02T07:24:22
79679388M,transport,-47.18,2024-08-03T14:43:05
79679388M,cash,-100.0,2024-08-03T20:30:48
79679388M,mortgage,-1001.38,2024-08-04T12:19:57
79679388M,gas,-112.89,2024-08-05T10:57:11
79679388M,internet,-42.0,2024-08-05T21:40:29
79679388M,cash,-100.0,2024-08-05T20:24:49
79679388M,electricity,-42.1,2024-08-06T13:36:50
79679388M,phone,-43.19,2024-08-06T09:18:22
79679388M,food,-91.52,2024-08-06T15:41:30
79679388M,water,-40.51,2024-08-08T01:08:50
79679388M,food,-98.42,2024-08-08T14:54:51
79679388M,leisure,-32.13,2024-08-08T20:51:40
79679388M,food,-99.01,2024-08-10T00:43:24
79679388M,healthcare,-102.82,2024-08-10T09:38:58
79679388M,clothing,-156.59,2024-08-11T22:05:21
79679388M,cash,-100.0,2024-08-11T18:17:30
79679388M,children,-408.1,2024-08-11T18:59:23
79679388M,clothing,-144.04,2024-08-16T08:07:26
79679388M,leisure,-80.34,2024-08-18T20:31:26
79679388M,repairs,-70.9,2024-08-18T17:13:15
79679388M,transport,-59.77,2024-08-19T12:01:31
79679388M,cash,-100.0,2024-08-19T15:54:05
79679388M,food,-105.53,2024-08-20T18:18:32
79679388M,clothing,-156.64,2024-08-22T09:02:54
79679388M,food,-118.73,2024-08-23T16:20:44
79679388M,appliances,-232.91,2024-08-23T10:23:27
79679388M,food,-91.86,2024-08-24T18:57:34
79679388M,repairs,-283.29,2024-08-24T10:59:48
79679388M,food,-92.72,2024-08-25T17:50:54
79679388M,cash,-100.0,2024-08-25T09:02:40
79679388M,healthcare,-144.18,2024-08-27T13:21:07
79679388M,salary,1443.8,2024-09-01T16:26:40
79679388M,extra_income,211.68,2024-09-01T16:26:40
79679388M,transport,-75.99,2024-09-01T10:14:29
79679388M,cash,-100.0,2024-09-01T18:12:04
79679388M,transport,-81.99,2024-09-03T17:06:12
79679388M,cash,-100.0,2024-09-03T17:17:34
79679388M,mortgage,-1001.38,2024-09-04T20:20:31
79679388M,water,-25.12,2024-09-05T13:59:01
79679388M,leisure,-34.97,2024-09-05T12:07:08
79679388M,healthcare,-189.05,2024-09-05T00:49:13
79679388M,gas,-58.13,2024-09-06T16:34:58
79679388M,appliances,-233.61,2024-09-06T11:28:10
79679388M,electricity,-58.7,2024-09-08T08:40:49
79679388M,internet,-42.0,2024-09-08T12:31:29
79679388M,phone,-39.65,2024-09-08T11:17:06
79679388M,leisure,-60.32,2024-09-09T11:17:24
79679388M,cash,-100.0,2024-09-09T20:16:39
79679388M,food,-89.76,2024-09-10T09:34:49
79679388M,cash,-100.0,2024-09-10T05:47:21
79679388M,gifts,-128.91,2024-09-11T11:24:12
79679388M,transport,-76.2,2024-09-13T19:08:07
79679388M,education,-48.94,2024-09-14T19:00:43
79679388M,transport,-67.66,2024-09-16T22:49:57
79679388M,food,-64.88,2024-09-18T21:22:18
79679388M,education,-68.58,2024-09-19T16:54:24
79679388M,leisure,-62.37,2024-09-21T09:50:59
79679388M,education,-46.04,2024-09-21T01:16:10
79679388M,repairs,-163.09,2024-09-21T22:48:49
79679388M,leisure,-24.3,2024-09-26T18:05:20
79679388M,salary,1443.8,2024-10-01T09:36:52
79679388M,mortgage,-1001.38,2024-10-04T17:08:11
79679388M,food,-67.41,2024-10-05T18:30:14
79679388M,internet,-42.0,2024-10-06T20:11:31
79679388M,transport,-77.93,2024-10-06T17:03:55
79679388M,leisure,-39.35,2024-10-06T08:10:11
79679388M,electricity,-59.14,2024-10-07T09:52:59
79679388M,gas,-76.27,2024-10-07T14:16:15
79679388M,phone,-37.73,2024-10-07T15:40:55
79679388M,food,-81.81,2024-10-07T13:45:50
79679388M,repairs,-181.49,2024-10-07T17:00:54
79679388M,water,-28.17,2024-10-08T08:00:04
79679388M,leisure,-61.81,2024-10-08T19:13:55
79679388M,food,-77.66,2024-10-09T09:50:00
37265989D,salary,3372.46,2022-01-01T11:41:52
37265989D,cash,-100.0,2022-01-01T17:16:08
37265989D,repairs,-214.32,2022-01-03T08:57:09
37265989D,mortgage,-880.89,2022-01-04T21:49:10
37265989D,food,-105.86,2022-01-04T18:17:08
37265989D,electricity,-72.33,2022-01-05T03:21:14
37265989D,internet,-42.0,2022-01-05T20:05:02
37265989D,gas,-88.01,2022-01-07T17:21:03
37265989D,water,-43.13,2022-01-08T18:52:27
37265989D,phone,-31.52,2022-01-08T18:09:18
37265989D,leisure,-61.76,2022-01-08T14:56:44
37265989D,appliances,-146.01,2022-01-09T08:14:03
37265989D,travel,-1203.26,2022-01-12T13:09:24
37265989D,cash,-100.0,2022-01-14T08:14:50
37265989D,food,-100.22,2022-01-15T11:27:09
37265989D,clothing,-85.53,2022-01-15T09:19:17
37265989D,travel,-1122.5,2022-01-17T14:49:48
37265989D,leisure,-54.13,2022-01-20T03:59:17
37265989D,transport,-40.11,2022-01-21T20:15:08
37265989D,leisure,-22.37,2022-01-21T10:02:46
37265989D,repairs,-212.62,2022-01-22T23:06:49
37265989D,food,-64.11,2022-01-23T09:20:10
37265989D,travel,-625.46,2022-01-23T20:02:59
37265989D,transport,-61.4,2022-01-24T13:54:23
37265989D,leisure,-56.69,2022-01-24T08:15:23
37265989D,gifts,-417.52,2022-01-24T15:19:50
37265989D,food,-72.44,2022-01-25T11:31:38
37265989D,gifts,-102.28,2022-01-25T20:31:41
37265989D,transport,-41.14,2022-01-26T20:12:47
37265989D,transport,-83.8,2022-01-27T19:02:19
37265989D,leisure,-24.17,2022-01-27T08:06:07
37265989D,transport,-48.96,2022-01-30T09:11:32
37265989D,cash,-100.0,2022-01-30T18:29:40
37265989D,salary,3372.46,2022-02-01T00:19:29
37265989D,healthcare,-155.77,2022-02-01T16:30:42
37265989D,food,-95.44,2022-02-02T21:34:30
37265989D,mortgage,-880.89,2022-02-04T13:39:16
37265989D,food,-73.21,2022-02-04T15:43:55
37265989D,phone,-41.76,2022-02-05T16:59:05
37265989D,food,-61.2,2022-02-05T20:02:52
37265989D,water,-37.97,2022-02-06T23:34:22
37265989D,internet,-42.0,2022-02-06T14:41:48
37265989D,leisure,-63.83,2022-02-06T09:40:30
37265989D,cash,-100.0,2022-02-07T08:52:49
37265989D,electricity,-78.83,2022-02-08T22:52:13
37265989D,gas,-58.66,2022-02-08T21:17:46
37265989D,food,-63.44,2022-02-08T11:35:46
37265989D,transport,-44.78,2022-02-08T07:50:50
37265989D,cash,-100.0,2022-02-08T22:37:53
37265989D,transport,-51.16,2022-02-11T16:54:38
37265989D,healthcare,-94.21,2022-02-13T17:56:22
37265989D,cash,-100.0,2022-02-13T15:19:52
37265989D,leisure,-78.28,2022-02-15T05:37:15
37265989D,cash,-100.0,2022-02-17T20:40:55
37265989D,cash,-100.0,2022-02-19T19:07:07
37265989D,clothing,-140.07,2022-02-20T13:08:03
37265989D,cash,-100.0,2022-02-21T01:08:57
37265989D,gifts,-302.61,2022-02-21T02:15:52
37265989D,appliances,-190.73,2022-02-22T22:32:22
37265989D,leisure,-50.21,2022-02-25T17:31:25
37265989D,cash,-100.0,2022-02-27T13:52:54
37265989D,salary,3372.46,2022-03-01T16:03:53
37265989D,extra_income,621.95,2022-03-01T16:03:53
37265989D,mortgage,-880.89,2022-03-04T22:44:55
37265989D,education,-65.89,2022-03-04T18:19:59
37265989D,water,-44.78,2022-03-05T15:36:40
37265989D,gas,-42.22,2022-03-05T12:18:36
37265989D,clothing,-128.28,2022-03-05T09:19:58
37265989D,cash,-100.0,2022-03-05T17:11:07
